"","spScName"
"10751","Monopeltis adercae"
"10752","Monopeltis remaclei"
"10753","Monopeltis scalper"
"10754","Monotes autennei"
"10755","Monotes doryphorus"
"10756","Monotes duvigneaudii"
"10757","Monotes duvigneaudii var. concolor"
"10758","Monotes duvigneaudii var. duvigneaudii"
"10759","Monotes hirtii"
"10760","Monotes katangensis"
"10761","Monotes magnificus"
"10762","Monotes magnificus var. gigantophyllus"
"10763","Monotes magnificus var. magnificus"
"10764","Monotes rubriglans subsp. upembensis"
"10765","Monotes rubriglans var. griseocoriaceus"
"10766","Monotes rubriglans var. upembensis"
"10767","Mops niangarae"
"10768","Mormyrops boulengeri"
"10769","Mormyrops curtus"
"10770","Mormyrops engystoma"
"10771","Mormyrops intermedius"
"10772","Mormyrops microstoma"
"10773","Mormyrops sirenoides"
"10774","Mormyrus kannume"
"10775","Mormyrus longirostris"
"10776","Mortonagrion stygium"
"10777","Murdannia stricta"
"10778","Musanga leo-errerae"
"10779","Mus bufo"
"10780","Musculium incomitatum"
"10781","Mus sorella"
"10782","Mutela hargeri"
"10783","Mutela soleniformis"
"10784","Mweruella mweruensis"
"10785","Mylothris polychroma"
"10786","Myosorex babaulti"
"10787","Myosorex blarina"
"10788","Myosorex jejei"
"10789","Myosorex kabogoensis"
"10790","Myosorex schalleri"
"10791","Myotis tricolor"
"10792","Myrianthus holstii"
"10793","Myrianthus preussii subsp. seretii"
"10794","Myrina sharpei"
"10795","Myroxylon balsamum"
"10796","Mysorelloides multisulcata"
"10797","Nannocharax gracilis"
"10798","Nannocharax luapulae"
"10799","Nannocharax schoutedeni"
"10800","Nannothrissa stewarti"
"10801","Nanochromis consortus"
"10802","Nanochromis minor"
"10803","Nanochromis nudiceps"
"10804","Nanochromis parilus"
"10805","Nanochromis splendens"
"10806","Nanochromis teugelsi"
"10807","Nanochromis transvestitus"
"10808","Necepsia zairensis var. lujae"
"10809","Nectarinia famosa"
"10810","Nectarinia johnstoni"
"10811","Nectarinia purpureiventris"
"10812","Neobola moeruensis"
"10813","Neodythemis fitzgeraldi"
"10814","Neodythemis katanga"
"10815","Neolamprologus brevis"
"10816","Neolamprologus brichardi"
"10817","Neolamprologus buescheri"
"10818","Neolamprologus christyi"
"10819","Neolamprologus crassus"
"10820","Neolamprologus fasciatus"
"10821","Neolamprologus furcifer"
"10822","Neolamprologus gracilis"
"10823","Neolamprologus hecqui"
"10824","Neolamprologus leleupi"
"10825","Neolamprologus leloupi"
"10826","Neolamprologus longior"
"10827","Neolamprologus meeli"
"10828","Neolamprologus mondabu"
"10829","Neolamprologus moorii"
"10830","Neolamprologus multifasciatus"
"10831","Neolamprologus mustax"
"10832","Neolamprologus niger"
"10833","Neolamprologus olivaceous"
"10834","Neolamprologus petricola"
"10835","Neolamprologus pleuromaculatus"
"10836","Neolamprologus pulcher"
"10837","Neolamprologus savoryi"
"10838","Neolamprologus sexfasciatus"
"10839","Neolamprologus splendens"
"10840","Neolamprologus tetracanthus"
"10841","Neolamprologus toae"
"10842","Neolamprologus tretocephalus"
"10843","Neolamprologus wauthioni"
"10844","Neolebias gracilis"
"10845","Neolebias philippei"
"10846","Nephila sumptuosa"
"10847","Neptis vingerhoedti"
"10848","Nesocharis ansorgei"
"10849","Neurogomphus cocytius"
"10850","Neurogomphus paenuelensis"
"10851","Neurogomphus pallidus"
"10852","Neurogomphus vicinus"
"10853","Neurogomphus wittei"
"10854","Nitia acuminata"
"10855","Normandiodendron romii"
"10856","Nothobranchius brieni"
"10857","Nothobranchius chochamandai"
"10858","Nothobranchius ditte"
"10859","Nothobranchius flagrans"
"10860","Nothobranchius hassoni"
"10861","Nothobranchius malaissei"
"10862","Nothobranchius polli"
"10863","Nothobranchius symoensi"
"10864","Notoglanidium pallidum"
"10865","Notogomphus bosumbuli"
"10866","Notogomphus dorsalis"
"10867","Notogomphus gorilla"
"10868","Notogomphus intermedius"
"10869","Notogomphus leroyi"
"10870","Notogomphus lujai"
"10871","Nuxia floribunda"
"10872","Nyassunio ujijiensis"
"10873","Nymphoides tenuissima"
"10874","Ochna hackarsii"
"10875","Ochna holstii"
"10876","Ocotea kenyensis"
"10877","Ocotea michelsonii"
"10878","Octoknema hulstaertiana"
"10879","Octoknema kivuensis"
"10880","Odaxothrissa losera"
"10881","Oenanthe mildbraedii"
"10882","Okapia johnstoni"
"10883","Okoubaka michelsonii"
"10884","Oldfieldia macrocarpa"
"10885","Oncoba kivuensis"
"10886","Oncoba subtomentosa"
"10887","Onitis adelphus"
"10888","Onitis monstrosus"
"10889","Onitis nemoralis"
"10890","Onitis retrodentatus"
"10891","Onitis robustus"
"10892","Onitis uncinatus"
"10893","Onthophagus aethiopicus"
"10894","Onthophagus jugicola"
"10895","Onthophagus quadricuspis"
"10896","Onychognathus morio"
"10897","Onychognathus tenuirostris"
"10898","Onychogomphus seydeli"
"10899","Onychogomphus undecim"
"10900","Ophthalmotilapia heterodonta"
"10901","Ophthalmotilapia nasuta"
"10902","Opsaridium boweni"
"10903","Opsaridium leleupi"
"10904","Opsaridium maculicauda"
"10905","Oreochromis leucostictus"
"10906","Oreochromis mweruensis"
"10907","Oreochromis salinicola"
"10908","Oreochromis tanganicae"
"10909","Oreochromis upembae"
"10910","Oreolais ruwenzorii"
"10911","Oriolus percivali"
"10912","Ormocarpum kirkii"
"10913","Ormocarpum verrucosum var. wombaliense"
"10914","Ornipholidotos francisci"
"10915","Ornipholidotos ghesquierei"
"10916","Ornipholidotos peucetia"
"10917","Orthetrum kafwi"
"10918","Orthetrum latihami"
"10919","Orthetrum lusinga"
"10920","Orthochromis polyacanthus"
"10921","Orthochromis stormsi"
"10922","Orthochromis torrenticola"
"10923","Otiophora lebruniana"
"10924","Otiophora lebruniana var. lebruniana"
"10925","Otomys dartmouthi"
"10926","Otomys denti"
"10927","Otomys tropicalis"
"10928","Oxyanthus letouzeyanus"
"10929","Oxyanthus troupinii"
"10930","Oxyecous lesnei"
"10931","Ozoroa kassneri"
"10932","Ozoroa kassneri var. kassneri"
"10933","Ozoroa nigricans"
"10934","Ozoroa nigricans var. elongata"
"10935","Ozoroa nigricans var. nigricans"
"10936","Ozoroa uelensis"
"10937","Ozoroa uelensis var. isotricha"
"10938","Ozoroa uelensis var. uelensis"
"10939","Palpopleura albifrons"
"10940","Panaspis burgeoni"
"10941","Panaspis helleri"
"10942","Panaspis seydeli"
"10943","Pandiaka carsonii"
"10944","Panicum pole-evansii"
"10945","Pan paniscus"
"10946","Papyrocranus congoensis"
"10947","Paracrocidura graueri"
"10948","Paracrocidura maxima"
"10949","Paracyprichromis brieni"
"10950","Paracyprichromis nigripinnis"
"10951","Paradoxoglanis caudivittatus"
"10952","Paradoxoglanis cryptus"
"10953","Paradoxoglanis parvus"
"10954","Paragomphus acuminatus"
"10955","Paragomphus alluaudi"
"10956","Paragomphus bredoi"
"10957","Paragomphus cognatus"
"10958","Paragomphus elpidius"
"10959","Paragomphus interruptus"
"10960","Paragomphus lacustris"
"10961","Paragomphus maynei"
"10962","Paragomphus serrulatus"
"10963","Paragomphus viridior"
"10964","Parakneria damasi"
"10965","Parakneria kissi"
"10966","Parakneria lufirae"
"10967","Parakneria malaissei"
"10968","Parakneria thysi"
"10969","Paramelania crassigranulata"
"10970","Paramelania damoni"
"10971","Paramelania imperialis"
"10972","Paramelania iridescens"
"10973","Paramormyrops tavernei"
"10974","Paraphago rostratus"
"10975","Paratilapia toddi"
"10976","Paraxerus alexandri"
"10977","Paraxerus boehmi"
"10978","Pardopsis punctatissima"
"10979","Pareutropius mandevillei"
"10980","Parmoptila jamesoni"
"10981","Passer domesticus"
"10982","Pauridiantha kahuziensis"
"10983","Pavetta ankolensis"
"10984","Pavetta intermedia"
"10985","Pavetta pierlotii"
"10986","Pavetta rwandensis"
"10987","Pavetta urundensis"
"10988","Pavetta yambatensis"
"10989","Pedaria hanae"
"10990","Pedaria tenebrosa"
"10991","Peddiea kivuensis"
"10992","Peddiea rapaneoides"
"10993","Pelargonium whytei"
"10994","Pelmatochromis nigrofasciatus"
"10995","Pelusios upembae"
"10996","Pentadesma lebrunii"
"10997","Pentas zanzibarica"
"10998","Perissodus microlepis"
"10999","Perodicticus ibeanus"
"11000","Perodicticus ibeanus ssp. ibeanus"
"11001","Petrocephalus squalostoma"
"11002","Petrochromis famula"
"11003","Petrochromis fasciolatus"
"11004","Petrochromis macrognathus"
"11005","Petrochromis orthognathus"
"11006","Petrochromis polyodon"
"11007","Petrochromis trewavasae"
"11008","Petrodromus tetradactylus"
"11009","Pettancylus cawstoni"
"11010","Pettancylus connollyi"
"11011","Pettancylus fontinalis"
"11012","Pettancylus tanganyicensis"
"11013","Phalaropus lobatus"
"11014","Pheidole neokohli"
"11015","Phenacogrammus aurantiacus"
"11016","Phenacogrammus bleheri"
"11017","Phenacogrammus deheyni"
"11018","Phenacogrammus polli"
"11019","Philothamnus battersbyi"
"11020","Philothamnus ruandae"
"11021","Phlyctimantis verrucosus"
"11022","Phodilus prigoginei"
"11023","Pholia sharpii"
"11024","Phractura fasciata"
"11025","Phragmanthera edouardii"
"11026","Phrynobatrachus acutirostris"
"11027","Phrynobatrachus albomarginatus"
"11028","Phrynobatrachus anotis"
"11029","Phrynobatrachus asper"
"11030","Phrynobatrachus bequaerti"
"11031","Phrynobatrachus congicus"
"11032","Phrynobatrachus cryptotis"
"11033","Phrynobatrachus dalcqi"
"11034","Phrynobatrachus dendrobates"
"11035","Phrynobatrachus gastoni"
"11036","Phrynobatrachus giorgii"
"11037","Phrynobatrachus graueri"
"11038","Phrynobatrachus gutturosus"
"11039","Phrynobatrachus parkeri"
"11040","Phrynobatrachus perpalmatus"
"11041","Phrynobatrachus petropedetoides"
"11042","Phrynobatrachus rungwensis"
"11043","Phrynobatrachus scapularis"
"11044","Phrynobatrachus versicolor"
"11045","Phyllanthus lebrunii"
"11046","Phyllanthus trichotepalus"
"11047","Phyllastrephus flavostriatus"
"11048","Phyllastrephus hypochloris"
"11049","Phyllastrephus lorenzi"
"11050","Phyllogomphus schoutedeni"
"11051","Phyllomacromia bispina"
"11052","Phyllomacromia congolica"
"11053","Phyllomacromia flavimitella"
"11054","Phyllomacromia maesi"
"11055","Phyllomacromia monoceros"
"11056","Phyllomacromia schoutedeni"
"11057","Phyllomacromia seydeli"
"11058","Phyllomacromia sylvatica"
"11059","Phyllonemus filinemus"
"11060","Phyllonemus typus"
"11061","Phylloscopus laetus"
"11062","Phylloscopus umbrovirens"
"11063","Phymeurus hamatus"
"11064","Phymeurus macropterus"
"11065","Phymeurus ocellatus"
"11066","Phymeurus pardalis"
"11067","Phymeurus rufipes"
"11068","Pila ovata"
"11069","Pilea johnstonii"
"11070","Pilea johnstonii subsp. kiwuensis"
"11071","Piliocolobus foai"
"11072","Piliocolobus langi"
"11073","Piliocolobus lulindicus"
"11074","Piliocolobus parmentieri"
"11075","Piliocolobus semlikiensis"
"11076","Piliocolobus tholloni"
"11077","Pinheyschna meruensis"
"11078","Pinheyschna rileyi"
"11079","Pisidium ovampicum"
"11080","Pisidium viridarium"
"11081","Pittosporum mildbraedii"
"11082","Placodiscus paniculatus"
"11083","Platyallabes tihoni"
"11084","Platycaulos mahonii"
"11085","Platycoryne mediocris"
"11086","Platycypha eliseva"
"11087","Platycypha pinheyi"
"11088","Platypanchax modestus"
"11089","Platysepalum cuspidatum"
"11090","Platysepalum hypoleucum"
"11091","Platythelphusa armata"
"11092","Plecodus elaviae"
"11093","Plecodus multidentatus"
"11094","Plecodus paradoxus"
"11095","Plecodus straeleni"
"11096","Pleiodon spekii"
"11097","Ploceus alienus"
"11098","Ploceus aureonucha"
"11099","Ploceus castanops"
"11100","Ploceus flavipes"
"11101","Ploceus katangae"
"11102","Ploceus ruweti"
"11103","Ploceus taeniopterus"
"11104","Ploceus upembae"
"11105","Ploceus weynsi"
"11106","Ploceus xanthopterus"
"11107","Pluchea bequaertii"
"11108","Pluvialis fulva"
"11109","Poa muhavurensis"
"11110","Poecilia reticulata"
"11111","Poecilothrissa moeruensis"
"11112","Poelagus marjorita"
"11113","Poeoptera stuhlmanni"
"11114","Pogonocichla stellata"
"11115","Polemon ater"
"11116","Polemon graueri"
"11117","Pollimyrus maculipinnis"
"11118","Pollimyrus nigricans"
"11119","Pollimyrus pulverulentus"
"11120","Pollimyrus schreyeni"
"11121","Polygala engleri"
"11122","Polypterus delhezi"
"11123","Polypterus retropinnis"
"11124","Polyscias kivuensis"
"11125","Polystachya brugeana"
"11126","Polystachya cribbiana"
"11127","Polystachya dewanckeliana"
"11128","Polystachya doggettii"
"11129","Polystachya fallax"
"11130","Polystachya gracilenta"
"11131","Polystachya hastata"
"11132","Polystachya kermesina"
"11133","Polystachya leucorhoda"
"11134","Polystachya mildbraedii"
"11135","Polystachya pachychila"
"11136","Polystachya pamelae"
"11137","Polystachya poikilantha"
"11138","Polystachya retusiloba"
"11139","Polystachya ruwenzoriensis"
"11140","Polystachya stauroglossa"
"11141","Polystachya tenella"
"11142","Polystachya tridentata"
"11143","Polystachya troupiniana"
"11144","Polystachya undulata"
"11145","Polystachya virginea"
"11146","Polystachya winigeri"
"11147","Polystachya woosnamii"
"11148","Polystachya woosnamii var. woosnamii"
"11149","Ponsonbya leucoraphe"
"11150","Porpax garambensis"
"11151","Porpax kalkhof-roseae"
"11152","Porpax sentipes"
"11153","Porpax williamsonii"
"11154","Potadoma alutacea"
"11155","Potadoma liricincta"
"11156","Potadoma ponthiervillensis"
"11157","Potadoma wansoni"
"11158","Potadomoides bequaerti"
"11159","Potadomoides broecki"
"11160","Potadomoides hirta"
"11161","Potadomoides schoutedeni"
"11162","Potamogeton trichoides"
"11163","Potamonautes acristatus"
"11164","Potamonautes adentatus"
"11165","Potamonautes aloysiisabaudiae"
"11166","Potamonautes congoensis"
"11167","Potamonautes didieri"
"11168","Potamonautes gonocristatus"
"11169","Potamonautes idjiwiensis"
"11170","Potamonautes langi"
"11171","Potamonautes loashiensis"
"11172","Potamonautes loveridgei"
"11173","Potamonautes lueboensis"
"11174","Potamonautes minor"
"11175","Potamonautes perparvus"
"11176","Potamonautes platynotus"
"11177","Potamonautes punctatus"
"11178","Potamonautes schubotzi"
"11179","Potamonautes stanleyensis"
"11180","Potamonautes walderi"
"11181","Potamothrissa whiteheadi"
"11182","Pouteria adolfi-friedericii"
"11183","Praomys degraaffi"
"11184","Praomys lukolelae"
"11185","Praomys minor"
"11186","Praomys misonnei"
"11187","Praomys mutoni"
"11188","Praomys verschureni"
"11189","Premna bequaertii"
"11190","Premna senensis"
"11191","Prenanthes subpeltata"
"11192","Prionops alberti"
"11193","Prisodontopsis aviculaeformis"
"11194","Protea argyrea"
"11195","Protea argyrea subsp. argyrea"
"11196","Protea caffra"
"11197","Protogoniomorpha anacardii ssp. nebulosa"
"11198","Protopterus aethiopicus ssp. aethiopicus"
"11199","Protopterus annectens ssp. brieni"
"11200","Prunus crassifolia"
"11201","Psammophis zambiensis"
"11202","Psammphiletria delicata"
"11203","Pseudagrion deningi"
"11204","Pseudagrion gamblesi"
"11205","Pseudagrion hageni"
"11206","Pseudagrion munte"
"11207","Pseudagrion rufocinctum"
"11208","Pseudagrion spernatum"
"11209","Pseudagrion sudanicum"
"11210","Pseudagrion superbum"
"11211","Pseudagrion symoensii"
"11212","Pseudagrion thenartum"
"11213","Pseudaletis ducarmei"
"11214","Pseudathyma plutonica"
"11215","Pseudocalyptomena graueri"
"11216","Pseudocleopatra bennikei"
"11217","Pseudocleopatra dartevellei"
"11218","Pseudocrenilabrus nicholsi"
"11219","Pseudodacryodes leonardiana"
"11220","Pseudogibbula cara"
"11221","Pseudogibbula duponti"
"11222","Pseudosimochromis curvifrons"
"11223","Pseudospatha tanganyicensis"
"11224","Psilotrichum axilliflorum"
"11225","Psychotria chalconeura subsp. duboisii"
"11226","Psychotria heterosticta subsp. acuminata"
"11227","Psychotria lebrunii"
"11228","Psychotria palustris"
"11229","Psychotria parvistipulata"
"11230","Psychotria sublyrata"
"11231","Pteris kivuensis"
"11232","Pternistis hildebrandti"
"11233","Pternistis nobilis"
"11234","Pterocarpus tessmannii"
"11235","Ptilopachus nahani"
"11236","Ptychadena christyi"
"11237","Ptychadena chrysogaster"
"11238","Ptychadena ingeri"
"11239","Ptychadena obscura"
"11240","Pycnocoma reygaertii"
"11241","Pycnocoma subflava"
"11242","Pycnocoma thonneri"
"11243","Pycnostachys goetzenii"
"11244","Pyrostria lobulata"
"11245","Quassia schweinfurthii"
"11246","Quelea cardinalis"
"11247","Raiamas kheeli"
"11248","Raiamas longirostris"
"11249","Ranunculus rugegensis"
"11250","Raphia farinifera"
"11251","Raphia laurentii"
"11252","Raphia ruwenzorica"
"11253","Raphia sese"
"11254","Raphicerus sharpei"
"11255","Rauvolfia mannii"
"11256","Reganochromis calliurus"
"11257","Reymondia horei"
"11258","Reymondia minor"
"11259","Reymondia pyramidalis"
"11260","Rhabdalestes aeratis"
"11261","Rhabdalestes rhodesiensis"
"11262","Rhamnus staddo"
"11263","Rhampholeon boulengeri"
"11264","Rhampholeon hattinghi"
"11265","Rhaptopetalum evrardii"
"11266","Rhaptopetalum roseum"
"11267","Rhinolophus blasii"
"11268","Rhinolophus eloquens"
"11269","Rhinolophus hildebrandtii"
"11270","Rhinolophus kahuzi"
"11271","Rhinolophus ruwenzorii"
"11272","Rhinolophus swinnyi"
"11273","Rhinolophus willardi"
"11274","Rhipidoglossum bilobatum"
"11275","Rhipidoglossum globulosocalcaratum"
"11276","Rhipidoglossum ovale"
"11277","Rhoicissus revoilii"
"11278","Rhynchocyon cirnei"
"11279","Rhynchogale melleri"
"11280","Rhynchosia clivorum"
"11281","Rhynchospora spectabilis"
"11282","Rhynchotropis marginata"
"11283","Rhyothemis mariposa"
"11284","Rhyothemis splendens"
"11285","Rinorea ituriensis"
"11286","Rinorea laurentii var. velutina"
"11287","Rinorea tshingandaensis"
"11288","Ritchiea quarrei"
"11289","Rotala robynsiana"
"11290","Rotheca bukobensis"
"11291","Rothmannia fischeri"
"11292","Rousettus lanosus"
"11293","Rubus adenocomus"
"11294","Ruspolia flavovirens"
"11295","Rutidea orientalis"
"11296","Ruwenzorisorex suncoides"
"11297","Rytigynia bagshawei var. lebrunii"
"11298","Rytigynia beniensis"
"11299","Rytigynia bridsoniae subsp. kahuzica"
"11300","Rytigynia bugoyensis"
"11301","Rytigynia bugoyensis subsp. bugoyensis"
"11302","Rytigynia kiwuensis"
"11303","Rytigynia ruwenzoriensis"
"11304","Rytigynia squamata"
"11305","Sabicea bequaertii"
"11306","Salacia lehmbachii var. uregaensis"
"11307","Salacia ndakala"
"11308","Samolus valerandi"
"11309","Sapho ciliata"
"11310","Sarotherodon galilaeus ssp. boulengeri"
"11311","Satyrium ecalcaratum"
"11312","Scaphopetalum dewevrei"
"11313","Scaphopetalum dewevrei var. dewevrei"
"11314","Scaphopetalum dewevrei var. suborophila"
"11315","Schilbe banguelensis"
"11316","Schilbe tumbanus"
"11317","Schilbe zairensis"
"11318","Schizachyrium yangambiense"
"11319","Schoenoplectiella senegalensis"
