"","spScName"
"6602","Cyperus aterrimus"
"6603","Cyperus cataractarum"
"6604","Cyperus clavinux"
"6605","Cyperus elegantulus"
"6606","Cyperus meeboldii"
"6607","Dactyladenia campestris"
"6608","Dactyladenia dichotoma"
"6609","Dactyladenia eketensis"
"6610","Dactyladenia lehmbachii"
"6611","Dactyladenia pallescens"
"6612","Dactyladenia staudtii"
"6613","Dalbergia albiflora subsp. echinocarpa"
"6614","Dalbergia dalzielii"
"6615","Dalbergia grandibracteata"
"6616","Dalbergia lactea"
"6617","Dasymys foxi"
"6618","Deinbollia insignis"
"6619","Deinbollia maxima"
"6620","Delonix elata"
"6621","Dendropicos gabonensis"
"6622","Dendropicos johnstoni"
"6623","Dendropicos poecilolaemus"
"6624","Dendropicos xantholophus"
"6625","Deschampsia mildbraedii"
"6626","Desmocaris bislineata"
"6627","Desmodium intortum"
"6628","Detarium macrocarpum"
"6629","Dialium pachyphyllum"
"6630","Diaphananthe dorotheae"
"6631","Diaphananthe lanceolata"
"6632","Diaphananthe spiralis"
"6633","Diastatomma bicolor"
"6634","Diastatomma tricolor"
"6635","Dichaetanthera corymbosa"
"6636","Dichapetalum obanense"
"6637","Dichapetalum reticulatum"
"6638","Dichapetalum zenkeri"
"6639","Dichostemma glaucescens"
"6640","Dicranolepis vestita"
"6641","Didogobius amicuscaridis"
"6642","Didymochlaena truncatula"
"6643","Didynamipus sjostedti"
"6644","Dielsantha galeopsoides"
"6645","Diogoa retivenia"
"6646","Diospyros cinnabarina"
"6647","Diospyros conocarpa"
"6648","Diospyros crassiflora"
"6649","Diospyros dendo"
"6650","Diospyros gracilescens"
"6651","Diospyros hoyleana"
"6652","Diospyros iturensis"
"6653","Diospyros melocarpa"
"6654","Diospyros physocalycina"
"6655","Diospyros platanoides"
"6656","Diospyros preussii"
"6657","Diospyros pseudomespilus"
"6658","Diospyros suaveolens"
"6659","Diospyros zenkeri"
"6660","Dipsadoboa duchesnii"
"6661","Disa erubescens"
"6662","Disperis mildbraedii"
"6663","Dissotis bambutorum"
"6664","Dissotis bamendae"
"6665","Dissotis longisetosa"
"6666","Dolichos reptans"
"6667","Dolichosudis fuliginosa"
"6668","Dombeya ledermannii"
"6669","Dorstenia prorepens"
"6670","Doumea thysi"
"6671","Dovyalis cameroonensis"
"6672","Dracaena viridiflora"
"6673","Draculo shango"
"6674","Dryoscopus angolensis"
"6675","Dryoscopus senegalensis"
"6676","Drypetes molundana"
"6677","Drypetes obanensis"
"6678","Drypetes preussii"
"6679","Drypetes spinosodentata"
"6680","Drypetes staudtii"
"6681","Duboscia macrocarpa"
"6682","Duguetia barteri"
"6683","Dyaphorophyia ansorgei"
"6684","Dyaphorophyia castanea"
"6685","Elattoneura acuta"
"6686","Elattoneura pruinosa"
"6687","Elattoneura vittata"
"6688","Elminia albiventris"
"6689","Empogona talbotii"
"6690","Encephalartos barteri subsp. allochrous"
"6691","Endodesmia calophylloides"
"6692","Englerodendron nigericum"
"6693","Englerodendron obanense"
"6694","Englerophytum paludosum"
"6695","Enteromius aboinensis"
"6696","Enteromius camptacanthus"
"6697","Enteromius clauseni"
"6698","Epiplatys biafranus"
"6699","Epiplatys longiventralis"
"6700","Epomophorus labiatus"
"6701","Eptesicus platyops"
"6702","Eragrostis camerunensis"
"6703","Eremospatha quinquecostulata"
"6704","Eremospatha wendlandiana"
"6705","Eresina schmitti"
"6706","Erica mannii"
"6707","Eriocaulon abyssinicum"
"6708","Eriocaulon asteroides"
"6709","Eriocaulon bamendae"
"6710","Eriocaulon teusczii"
"6711","Eriocaulon zambesiense"
"6712","Eriocoelum macrocarpum"
"6713","Eriocoelum oblongum"
"6714","Eriocoelum pungens var. inermis"
"6715","Eriosema montanum"
"6716","Eriosema scioanum"
"6717","Erismadelphus exsul"
"6718","Eronia cleodora"
"6719","Erythrina variegata"
"6720","Euchrysops subpallida"
"6721","Eugenia gilgii"
"6722","Eumachia obanensis"
"6723","Eumecichthys fiski"
"6724","Euoticus pallidus"
"6725","Euoticus pallidus ssp. talboti"
"6726","Euphaedra losinga"
"6727","Euphorbia desmondii"
"6728","Euplectes capensis"
"6729","Euplectes hartlaubi"
"6730","Euriphene obani"
"6731","Euryrhynchina edingtonae"
"6732","Eustomias monoclonoides"
"6733","Ficus adolphi-friderici"
"6734","Fillaeopsis discophora"
"6735","Floscopa mannii"
"6736","Fontitrygon garouaensis"
"6737","Fukomys foxi"
"6738","Fundulopanchax arnoldi"
"6739","Fundulopanchax deltaense"
"6740","Fundulopanchax gardneri"
"6741","Fundulopanchax gardneri ssp. nigerianus"
"6742","Fundulopanchax ndianus"
"6743","Fundulopanchax powelli"
"6744","Fundulopanchax scheeli"
"6745","Fundulopanchax sjostedti"
"6746","Gabbiella tchadiensis"
"6747","Gaertnera eketensis"
"6748","Garcinia brevipedicellata"
"6749","Garcinia punctata"
"6750","Garcinia staudtii"
"6751","Garra trewavasae"
"6752","Genetta cristata"
"6753","Genlisea hispidula"
"6754","Geokichla crossleyi"
"6755","Gigantactis elsmani"
"6756","Gilbertiodendron demonstrans"
"6757","Gilbertiodendron dewevrei"
"6758","Gilbertiodendron mayombense"
"6759","Glaucidium sjostedti"
"6760","Glossocalyx longicuspis"
"6761","Gluema korupensis"
"6762","Gnatholepis thompsoni"
"6763","Gnetum buchholzianum"
"6764","Gnidia bambutana"
"6765","Gorilla gorilla"
"6766","Gorilla gorilla ssp. diehli"
"6767","Greenwayodendron suaveolens"
"6768","Guaduella humilis"
"6769","Gynacantha villosa"
"6770","Habenaria linguiformis"
"6771","Habenaria maitlandii"
"6772","Habenaria nigrescens"
"6773","Habenaria phylacocheira"
"6774","Habenaria prionocraspedon"
"6775","Halosaurus attenuatus"
"6776","Heckeldora zenkeri"
"6777","Hemidactylus eniangii"
"6778","Hemidactylus matschiei"
"6779","Hemidactylus richardsonii"
"6780","Herpele squalostoma"
"6781","Herpestes naso"
"6782","Hewitsonia beryllina"
"6783","Hibiscus grewioides"
"6784","Hipposideros curtus"
"6785","Holocentrus adscensionis"
"6786","Homalium fulviflorum"
"6787","Horatosphaga crosskeyi"
"6788","Horizocerus cassini"
"6789","Hybomys univittatus"
"6790","Hylodendron gabunense"
"6791","Hymenochirus boettgeri"
"6792","Hymenostegia bakeriana"
"6793","Hymenostegia talbotii"
"6794","Hypericum revolutum"
"6795","Hyperolius bolifambae"
"6796","Hyperolius koehleri"
"6797","Hyperolius ocellatus"
"6798","Hyperolius riggenbachi"
"6799","Hyperolius tuberculatus"
"6800","Hypodaphnis zenkeri"
"6801","Hypoestes aristata"
"6802","Hypolycaena coerulea"
"6803","Hypoxis suffruticosa"
"6804","Ichthyborus besse"
"6805","Ichthyborus monodi"
"6806","Iduna natalensis"
"6807","Indigofera dasycephala"
"6808","Indigofera paracapitata"
"6809","Inga edulis"
"6810","Iolaus creta"
"6811","Iolaus newporti"
"6812","Iolaus sciophilus"
"6813","Ipomoea wightii"
"6814","Irvingia grandifolia"
"6815","Irvingia smithii"
"6816","Isachne angolensis"
"6817","Isoglossa nervosa"
"6818","Isolona pleurocarpa"
"6819","Isolona thonneri"
"6820","Isonema bucholzii"
"6821","Isostichopus badionotus"
"6822","Ixora delicatula"
"6823","Ixora foliosa"
"6824","Ixora nigerica"
"6825","Jollydora duparquetiana"
"6826","Jollydora glandulosa"
"6827","Julbernardia seretii"
"6828","Justicia camerunensis"
"6829","Justicia laxa"
"6830","Justicia orbicularis"
"6831","Justicia tenuipes"
"6832","Jynx ruficollis"
"6833","Kakamega poliothorax"
"6834","Kedestes callicles"
"6835","Kerivoula smithii"
"6836","Kupeornis gilberti"
"6837","Kyllinga melanosperma"
"6838","Labeobarbus lagensis"
"6839","Labeobarbus progenys"
"6840","Labeo brachypoma"
"6841","Laccosperma robustum"
"6842","Lagonosticta sanguinodorsalis"
"6843","Landolphia maxima"
"6844","Landolphia uniflora"
"6845","Laniarius atroflavus"
"6846","Laniarius erythrogaster"
"6847","Laniarius luehderi"
"6848","Laniarius poensis"
"6849","Lanius mackinnoni"
"6850","Larinopoda lircaea"
"6851","Lasianthera africana"
"6852","Lasiosiphon glaucus"
"6853","Ledermanniella raynaliorum"
"6854","Lefebvrea angustisecta"
"6855","Leonardoxa africana"
"6856","Lepidobotrys staudtii"
"6857","Leptaulus congolanus"
"6858","Leptocypris crossensis"
"6859","Leptodactylodon bicolor"
"6860","Leptodactylodon ovatus"
"6861","Leptodactylodon polyacanthus"
"6862","Leptoderris aurantiaca"
"6863","Leptonychia macrantha"
"6864","Leptonychia moyesiae"
"6865","Leptopelis aubryi"
"6866","Leptopelis aubryioides"
"6867","Leptopelis boulengeri"
"6868","Leptopelis brevirostris"
"6869","Leptopelis calcaratus"
"6870","Leptopelis millsoni"
"6871","Leptopelis modestus"
"6872","Leptopelis nordequatorialis"
"6873","Leptopelis notatus"
"6874","Leptopelis rufus"
"6875","Leptosiaphos aloysiisabaudiae"
"6876","Leptosiaphos dungeri"
"6877","Lestes plagiatus"
"6878","Lestes virgatus"
"6879","Letheobia crossii"
"6880","Leucomphalos capparideus"
"6881","Limnophyton fluitans"
"6882","Lindernia rotundifolia"
"6883","Linurgus olivaceus"
"6884","Liparis goodyeroides"
"6885","Liptena modesta"
"6886","Lobotos oriolinus"
"6887","Loesenera talbotii"
"6888","Lophocebus albigena ssp. osmani"
"6889","Lophoceros fasciatus"
"6890","Luscinia luscinia"
"6891","Lybius leucocephalus"
"6892","Macaranga monandra"
"6893","Macaranga paxii"
"6894","Macrobrachium dux"
"6895","Macrosphenus flavicans"
"6896","Macrotyloma geocarpum"
"6897","Maesobotrya floribunda"
"6898","Magnistipula tessmannii"
"6899","Malacomys longipes"
"6900","Malaconotus gladiator"
"6901","Malimbus erythrogaster"
"6902","Malimbus ibadanensis"
"6903","Malimbus racheliae"
"6904","Mandrillus leucophaeus"
"6905","Mandrillus leucophaeus ssp. leucophaeus"
"6906","Maprounea membranacea"
"6907","Maranthes gabunensis"
"6908","Marcusenius brucii"
"6909","Mauligobius nigri"
"6910","Meganthias carpenteri"
"6911","Mehelya egbensis"
"6912","Melaniparus albiventris"
"6913","Melanoseps occidentalis"
"6914","Memecylon candidum"
"6915","Merops variegatus"
"6916","Micralestes acutidens"
"6917","Micralestes humilis"
"6918","Microcos coriacea"
"6919","Microdesmus aethiopicus"
"6920","Micropanchax kingii"
"6921","Mikaniopsis maitlandii"
"6922","Millettia conraui"
"6923","Millettia drastica"
"6924","Millettia hypolampra"
"6925","Millettia macrophylla"
"6926","Millettia pilosa"
"6927","Mimulus gracilis"
"6928","Monodora unwinii"
"6929","Muscicapa adusta"
"6930","Muscicapa sethsmithi"
"6931","Mylothris agathina"
"6932","Mylothris asphodelus"
"6933","Mylothris rueppellii"
"6934","Myotis morrisi"
"6935","Myrianthus preussii"
"6936","Myriophyllum spicatum"
"6937","Naja melanoleuca"
"6938","Nannaethiops unitaeniatus"
"6939","Nannocharax latifasciatus"
"6940","Napoleonaea egertonii"
"6941","Napoleonaea lutea"
"6942","Napoleonaea reptans"
"6943","Nectophryne afra"
"6944","Neoboutonia mannii"
"6945","Neoboutonia melleri"
"6946","Neodythemis preussi"
"6947","Neoguarea glomerulata"
"6948","Neolebias powelli"
"6949","Neonesthes microcephalus"
"6950","Neotragus batesi"
"6951","Nepheronia buquetii ssp. buquetii"
"6952","Nephthytis poissonii"
"6953","Neptis laeta"
"6954","Neptis occidentalis"
"6955","Nesciothemis nigeriensis"
"6956","Nesocharis shelleyi"
"6957","Neurolestes nigeriensis"
"6958","Newtonia buchananii"
"6959","Nodonema lineatum"
"6960","Notoglanidium akiri"
"6961","Notogomphus spinosus"
"6962","Nubiolestes diotima"
"6963","Nyctibates corrugatus"
"6964","Nymphoides forbesiana"
"6965","Nypa fruticans"
"6966","Obania subvariegata"
"6967","Ochna calodendron"
"6968","Oenomys hypoxanthus"
"6969","Oncocalamus mannii"
"6970","Oncocalamus tuleyi"
"6971","Onychognathus walleri"
"6972","Opisthothylax immaculatus"
"6973","Oreocossypha isabellae"
"6974","Oreolais pulcher"
"6975","Oreotragus oreotragus"
"6976","Oreotragus oreotragus ssp. porteousi"
"6977","Orthetrum camerunense"
"6978","Orthetrum julia ssp. falsum"
"6979","Otomys occidentalis"
"6980","Oubanguia alata"
"6981","Oubanguia laurifolia"
"6982","Paludipasser locustella"
"6983","Panaspis breviceps"
"6984","Panicum acrotrichum"
"6985","Pan troglodytes ssp. ellioti"
"6986","Papilio echerioides"
"6987","Paracaristius nudarcus"
"6988","Paranthias furcifer"
"6989","Pararistolochia goldieana"
"6990","Parauchenoglanis buettikoferi"
"6991","Paraxerus cooperi"
"6992","Parmoptila woodhousei"
"6993","Pauridiantha paucinervis"
"6994","Pauridiantha viridiflora"
"6995","Penianthus longifolius"
"6996","Pentaphlebia gamblesi"
"6997","Perodicticus edwardsi"
"6998","Petrocephalus sauvagii"
"6999","Petropedetes cameronensis"
"7000","Petropedetes parkeri"
"7001","Petropedetes vulpiae"
"7002","Philantomba monticola"
"7003","Phractura ansorgii"
"7004","Phragmanthera talbotiorum"
"7005","Phrynobatrachus auritus"
"7006","Phrynobatrachus cricogaster"
"7007","Phrynobatrachus danko"
"7008","Phrynobatrachus jimzimkusi"
"7009","Phrynobatrachus rainerguentheri"
"7010","Phrynobatrachus schioetzi"
"7011","Phrynobatrachus steindachneri"
"7012","Phrynobatrachus werneri"
"7013","Phyllanthus dusenii"
"7014","Phyllanthus ovalifolius"
"7015","Phyllastrephus poensis"
"7016","Phyllastrephus poliocephalus"
"7017","Phyllastrephus xavieri"
"7018","Phyllomacromia bicristulata"
"7019","Phyllomacromia nigeriensis"
"7020","Phyllomacromia picta"
"7021","Phyllopentas ledermannii"
"7022","Phylloscopus herberti"
"7023","Physacanthus talbotii"
"7024","Picathartes oreas"
"7025","Pila ovata"
"7026","Piliocolobus epieni"
"7027","Piliocolobus preussi"
"7028","Piptostigma giganteum"
"7029","Piptostigma pilosum"
"7030","Placodiscus angustifolius"
"7031","Placodiscus turbinatus"
"7032","Plagiostyles africana"
"7033","Platyceps florulentus"
"7034","Platytinospora buchholzii"
"7035","Pleioceras zenkeri"
"7036","Ploceus baglafecht"
"7037","Ploceus bannermani"
"7038","Ploceus bicolor"
"7039","Ploceus insignis"
"7040","Ploceus melanogaster"
"7041","Ploceus nigerrimus"
"7042","Ploceus ocularis"
"7043","Podiceps nigricollis"
"7044","Podocarpus milanjianus"
"7045","Podococcus barteri"
"7046","Poecilostachys oplismenoides"
"7047","Poga oleosa"
"7048","Pogoniulus coryphaea"
"7049","Polemon collaris"
"7050","Poliolais lopezi"
"7051","Polycarpaea garuensis"
"7052","Polygala tenuicaulis subsp. tayloriana"
"7053","Polystachya anthoceros"
"7054","Polystachya cooperi"
"7055","Poropanchax scheeli"
"7056","Porpax asperipes"
"7057","Potamalpheops haugi"
"7058","Potamogale velox"
"7059","Potamogeton perfoliatus"
"7060","Potamonautes reidi"
"7061","Potamonemus sachsi"
"7062","Praomys obscurus"
"7063","Precis rauana"
"7064","Prinia bairdii"
"7065","Prioria balsamifera"
"7066","Prioria gilbertii"
"7067","Prioria mannii"
"7068","Prioria oxyphylla"
"7069","Procatopus aberrans"
"7070","Procatopus similis"
"7071","Proischnura subfurcata"
"7072","Pronothobranchius kiyawensis"
"7073","Prunus africana"
"7074","Psalidoprocne fuliginosa"
"7075","Psalidoprocne pristoptera"
"7076","Pseudagrion risi"
"7077","Pseudagrion serrulatum"
"7078","Pseuderanthemum dispersum"
"7079","Pseudogramma guineensis"
"7080","Pseudosabicea pedicellata"
"7081","Pseudospondias microcarpa var. hirsuta"
"7082","Psorospermum tenuifolium"
"7083","Psychotria arborea"
"7084","Psychotria eminiana"
"7085","Psychotria moseskemei"
"7086","Psychotria podocarpa"
"7087","Psydrax splendens"
"7088","Pternistis squamatus"
"7089","Pterocarpus osun"
"7090","Ptychopetalum petiolatum"
"7091","Pycreus pauper"
"7092","Quassia sanguinea"
"7093","Ranunculus multifidus"
"7094","Raphia africana"
"7095","Raphia mambillensis"
"7096","Raphia mannii"
"7097","Raphia regalis"
"7098","Raphionacme keayi"
"7099","Redunca fulvorufula"
"7100","Redunca fulvorufula ssp. adamauae"
"7101","Rhabdotosperma ledermannii"
"7102","Rhampholeon spectrum"
"7103","Rhipidoglossum obanense"
"7104","Rhipidoglossum polydactylum"
"7105","Rinorea keayi"
"7106","Ritchiea albersii"
"7107","Ritchiea macrantha"
"7108","Rothmannia lujae"
"7109","Rothmannia octomera"
"7110","Rothmannia talbotii"
"7111","Sabicea xanthotricha"
"7112","Salacia lehmbachii var. pes-ranulae"
"7113","Salacia lenticellosa"
"7114","Salacia letouzeyana"
"7115","Salacia loloensis"
"7116","Salacia loloensis var. sibangana"
"7117","Salacia lucida"
"7118","Salacia nigra"
"7119","Salacia talbotii"
"7120","Samolus valerandi"
"7121","Sapho orichalcea"
"7122","Saxicolella marginalis"
"7123","Scaphopetalum parvifolium"
"7124","Schedophilus velaini"
"7125","Schilbe brevianalis"
"7126","Schistolais leucopogon"
"7127","Schumanniophyton magnificum"
"7128","Sciurocheirus alleni"
"7129","Sciurocheirus alleni ssp. cameronensis"
"7130","Scleria schimperiana"
"7131","Sclerochiton preussii"
"7132","Sclerophrys camerunensis"
"7133","Sclerophrys gracilipes"
"7134","Sclerophrys perreti"
"7135","Sclerophrys steindachneri"
"7136","Scotobleps gabonicus"
"7137","Scotonycteris zenkeri"
"7138","Scyphocephalium ochocoa"
"7139","Senna spectabilis"
"7140","Sheppardia poensis"
"7141","Smithornis sharpei"
"7142","Solanum aculeastrum"
"7143","Solanum cerasiferum"
"7144","Solanum giganteum"
"7145","Sorghum purpureosericeum"
"7146","Sorindeia africana"
"7147","Soyauxia gabonensis"
"7148","Soyauxia talbotii"
"7149","Sparrmannia ricinocarpa"
"7150","Sphaeranthus steetzii"
"7151","Sporobolus stapfianus"
"7152","Stachys pseudohumifusa subsp. saxeri"
"7153","Staudtia kamerunensis"
"7154","Staurogyne kamerunensis"
"7155","Staurogyne kamerunensis subsp. calabarensis"
"7156","Stenocnemis pachystigma"
"7157","Stizorhina fraseri"
"7158","Streptopelia hypopyrrha"
"7159","Strombosia scheffleri"
"7160","Strombosiopsis tetrandra"
"7161","Strychnos gnetifolia"
"7162","Succisa trichotocephala"
"7163","Sudanonautes africanus"
"7164","Sudanonautes floweri"
"7165","Sudanonautes kagoroensis"
"7166","Sudanonautes nigeria"
"7167","Suncus varilla"
"7168","Sylvia atriceps"
"7169","Sylvisorex camerunensis"
"7170","Sylvisorex corbeti"
"7171","Sylvisorex ollula"
"7172","Synodontis guttatus"
"7173","Synodontis omias"
"7174","Synodontis robbianus"
"7175","Synodontis xiphias"
"7176","Synsepalum glycydora"
"7177","Synsepalum stipulatum"
"7178","Syrmoptera bonifacei"
"7179","Tabernaemontana ventricosa"
"7180","Talbotiella eketensis"
"7181","Tapinanthus preussii"
"7182","Tapura africana"
"7183","Tarenna grandiflora"
"7184","Tarenna pallidula"
"7185","Tauraco leucolophus"
"7186","Terminalia brownii"
"7187","Terminalia pennyana"
"7188","Tetraberlinia bifoliolata"
"7189","Tetraodon pustulatus"
"7190","Thelypteris bergiana"
"7191","Thelypteris confluens"
"7192","Thelypteris oppositiformis"
"7193","Thespesia garckeana"
"7194","Thorogobius rofeni"
"7195","Thrasops flavigularis"
"7196","Thunbergia rufescens"
"7197","Torbenia larseni"
"7198","Trachylaemus purpuratus"
"7199","Trachylepis polytropis"
"7200","Tragogomphus aurivillii"
"7201","Treculia obovoidea"
"7202","Tricalysia wernhamiana"
"7203","Tricheilostoma greenwelli"
"7204","Trichilia gilgiana"
"7205","Trichilia rubescens"
"7206","Trichobatrachus robustus"
"7207","Trichoscypha acuminata"
"7208","Trichostachys interrupta"
"7209","Tridesmostemon omphalocarpoides"
"7210","Trioceros cristatus"
"7211","Trioceros oweni"
"7212","Trioceros quadricornis"
"7213","Trioceros serratus"
"7214","Trioceros wiedersheimi"
"7215","Trithemis dubia"
"7216","Trithemis furva"
"7217","Trithemis tropicana"
"7218","Tuxentius margaritaceus"
"7219","Typha latifolia"
"7220","Uapaca acuminata"
"7221","Uapaca staudtii"
"7222","Umma longistigma"
"7223","Umma mesostigma"
"7224","Uranothauma antinorii"
"7225","Uranothauma nubifer"
"7226","Uranothauma nubifer ssp. nubifer"
"7227","Uroconger syringinus"
"7228","Urolais epichlorus"
"7229","Uvariastrum zenkeri"
"7230","Uvariodendron connivens"
"7231","Uvariodendron molundense var. molundense"
"7232","Uvariopsis bakeriana"
"7233","Vanellus crassirostris"
